2023-11-08 09:04:57.172 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-08 09:04:58.054 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-08 09:04:58.148 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@674c849a, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@204d0d04, org.springframework.security.web.context.SecurityContextPersistenceFilter@6f47ebeb, org.springframework.security.web.header.HeaderWriterFilter@1e36d7de, org.springframework.security.web.authentication.logout.LogoutFilter@61feb0b7, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@386fd45b, org.springframework.security.web.session.ConcurrentSessionFilter@2cfae30b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@53746bd6, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7f74574d, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@53ab2a79, org.springframework.security.web.session.SessionManagementFilter@1f0f500c, org.springframework.security.web.access.ExceptionTranslationFilter@4f294d9f, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@3dfb4ff2]
2023-11-08 09:04:58.335 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-08 09:04:58.345 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-08 09:04:58.355 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-08 09:04:58.362 INFO  [restartedMain] [com.shop.ShopApplication] - Started ShopApplication in 1.363 seconds (JVM running for 1.752)
2023-11-08 09:09:24.732 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-08 09:09:24.736 INFO  [restartedMain] [com.shop.ShopApplication] - Starting ShopApplication using Java 17.0.7 on FULL8-006 with PID 4080 (D:\kuyejin\pro05\shop\build\classes\java\main started by db400tea in D:\kuyejin\pro05\shop)
2023-11-08 09:09:24.737 INFO  [restartedMain] [com.shop.ShopApplication] - No active profile set, falling back to 1 default profile: "default"
2023-11-08 09:09:24.873 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-08 09:09:24.873 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-08 09:09:25.250 WARN  [restartedMain] [o.m.spring.mapper.ClassPathMapperScanner] - No MyBatis mapper was found in '[com.shop]' package. Please check your configuration.
2023-11-08 09:09:25.478 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-08 09:09:25.483 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-08 09:09:25.484 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-08 09:09:25.484 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-08 09:09:25.526 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-08 09:09:25.527 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 652 ms
2023-11-08 09:09:25.587 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: b11d0c9c-d5f2-4030-be29-5140096c7152

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-08 09:09:25.638 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-08 09:09:25.734 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@6f4c1275, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@8af54b1, org.springframework.security.web.context.SecurityContextPersistenceFilter@58a0dba3, org.springframework.security.web.header.HeaderWriterFilter@29b25500, org.springframework.security.web.authentication.logout.LogoutFilter@1a10abb6, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@654e5110, org.springframework.security.web.session.ConcurrentSessionFilter@1e36d7de, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@17b3eeea, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@72595320, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@386fd45b, org.springframework.security.web.session.SessionManagementFilter@6b81f420, org.springframework.security.web.access.ExceptionTranslationFilter@213dcf4, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2364cbea]
2023-11-08 09:09:25.906 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-08 09:09:25.915 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-08 09:09:25.927 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-08 09:09:25.932 INFO  [restartedMain] [com.shop.ShopApplication] - Started ShopApplication in 1.367 seconds (JVM running for 1.75)
2023-11-08 09:09:40.419 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-08 09:09:40.419 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-08 09:09:40.419 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 0 ms
2023-11-08 09:11:13.557 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-08 09:11:13.560 INFO  [restartedMain] [com.shop.ShopApplication] - Starting ShopApplication using Java 17.0.7 on FULL8-006 with PID 14424 (D:\kuyejin\pro05\shop\build\classes\java\main started by db400tea in D:\kuyejin\pro05\shop)
2023-11-08 09:11:13.561 INFO  [restartedMain] [com.shop.ShopApplication] - No active profile set, falling back to 1 default profile: "default"
2023-11-08 09:11:13.690 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-08 09:11:13.690 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-08 09:11:14.027 WARN  [restartedMain] [o.m.spring.mapper.ClassPathMapperScanner] - No MyBatis mapper was found in '[com.shop]' package. Please check your configuration.
2023-11-08 09:11:14.237 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-08 09:11:14.242 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-08 09:11:14.243 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-08 09:11:14.243 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-08 09:11:14.283 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-08 09:11:14.283 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 592 ms
2023-11-08 09:11:14.347 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: ddbec379-9f6f-4aa9-94ea-2c82f9260bc0

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-08 09:11:14.392 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-08 09:11:14.483 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@31638dd0, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@6b6b22fc, org.springframework.security.web.context.SecurityContextPersistenceFilter@1ba5be32, org.springframework.security.web.header.HeaderWriterFilter@54f51b0e, org.springframework.security.web.authentication.logout.LogoutFilter@1c1c23ca, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@19385f6a, org.springframework.security.web.session.ConcurrentSessionFilter@c57783f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3ecb643c, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@45330b91, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@335f443b, org.springframework.security.web.session.SessionManagementFilter@78a25c7e, org.springframework.security.web.access.ExceptionTranslationFilter@54d7efc, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5a7ba4fd]
2023-11-08 09:11:14.652 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-08 09:11:14.661 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-08 09:11:14.670 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-08 09:11:14.677 INFO  [restartedMain] [com.shop.ShopApplication] - Started ShopApplication in 1.281 seconds (JVM running for 1.65)
2023-11-08 09:11:14.721 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-08 09:11:14.721 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-08 09:11:14.722 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 1 ms
2023-11-08 09:28:32.506 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-08 09:28:32.509 INFO  [restartedMain] [com.shop.ShopApplication] - Starting ShopApplication using Java 17.0.7 on FULL8-006 with PID 16524 (D:\kuyejin\pro05\shop\build\classes\java\main started by db400tea in D:\kuyejin\pro05\shop)
2023-11-08 09:28:32.509 INFO  [restartedMain] [com.shop.ShopApplication] - No active profile set, falling back to 1 default profile: "default"
2023-11-08 09:28:32.639 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-08 09:28:32.639 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-08 09:28:32.990 WARN  [restartedMain] [o.m.spring.mapper.ClassPathMapperScanner] - No MyBatis mapper was found in '[com.shop]' package. Please check your configuration.
2023-11-08 09:28:33.206 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-08 09:28:33.211 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-08 09:28:33.211 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-08 09:28:33.212 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-08 09:28:33.253 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-08 09:28:33.253 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 614 ms
2023-11-08 09:28:33.314 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: 4bfd4a6d-e031-4eef-a85d-a37bac42c6a4

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-08 09:28:33.362 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-08 09:28:33.458 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@4a6d86f7, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@186278e, org.springframework.security.web.context.SecurityContextPersistenceFilter@62dab7f1, org.springframework.security.web.header.HeaderWriterFilter@573cb32a, org.springframework.security.web.authentication.logout.LogoutFilter@4040d11b, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@2fea79ac, org.springframework.security.web.session.ConcurrentSessionFilter@38a7fe65, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5207182f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@61eef636, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5da25beb, org.springframework.security.web.session.SessionManagementFilter@b63e046, org.springframework.security.web.access.ExceptionTranslationFilter@67652dad, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2219e032]
2023-11-08 09:28:33.639 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-08 09:28:33.647 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-08 09:28:33.657 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-08 09:28:33.664 INFO  [restartedMain] [com.shop.ShopApplication] - Started ShopApplication in 1.325 seconds (JVM running for 1.746)
2023-11-08 09:28:35.746 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-08 09:28:35.747 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-08 09:28:35.747 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 0 ms
2023-11-08 09:31:17.282 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-08 09:31:17.286 INFO  [restartedMain] [com.shop.ShopApplication] - Starting ShopApplication using Java 17.0.7 on FULL8-006 with PID 18408 (D:\kuyejin\pro05\shop\build\classes\java\main started by db400tea in D:\kuyejin\pro05\shop)
2023-11-08 09:31:17.286 INFO  [restartedMain] [com.shop.ShopApplication] - No active profile set, falling back to 1 default profile: "default"
2023-11-08 09:31:17.426 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-08 09:31:17.426 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-08 09:31:17.837 WARN  [restartedMain] [o.m.spring.mapper.ClassPathMapperScanner] - No MyBatis mapper was found in '[com.shop]' package. Please check your configuration.
2023-11-08 09:31:18.056 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-08 09:31:18.061 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-08 09:31:18.062 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-08 09:31:18.062 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-08 09:31:18.105 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-08 09:31:18.105 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 679 ms
2023-11-08 09:31:18.166 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: 841451ac-1f3a-4dab-94ed-017e609a896d

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-08 09:31:18.214 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-08 09:31:18.306 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@32c43a79, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@65740cac, org.springframework.security.web.context.SecurityContextPersistenceFilter@45a5a51a, org.springframework.security.web.header.HeaderWriterFilter@29b3d4e3, org.springframework.security.web.authentication.logout.LogoutFilter@40a0cbf6, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@654284dc, org.springframework.security.web.session.ConcurrentSessionFilter@67652dad, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1d6ed96a, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2f799c0e, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@519bf9cb, org.springframework.security.web.session.SessionManagementFilter@6122b39, org.springframework.security.web.access.ExceptionTranslationFilter@41982349, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1957b5ce]
2023-11-08 09:31:18.476 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-08 09:31:18.485 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-08 09:31:18.496 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-08 09:31:18.502 INFO  [restartedMain] [com.shop.ShopApplication] - Started ShopApplication in 1.382 seconds (JVM running for 1.77)
2023-11-08 09:31:18.721 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-08 09:31:18.721 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-08 09:31:18.722 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 1 ms
2023-11-08 09:31:33.173 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-08 09:31:33.176 INFO  [restartedMain] [com.shop.ShopApplication] - Starting ShopApplication using Java 17.0.7 on FULL8-006 with PID 9952 (D:\kuyejin\pro05\shop\build\classes\java\main started by db400tea in D:\kuyejin\pro05\shop)
2023-11-08 09:31:33.177 INFO  [restartedMain] [com.shop.ShopApplication] - No active profile set, falling back to 1 default profile: "default"
2023-11-08 09:31:33.305 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-08 09:31:33.305 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-08 09:31:33.644 WARN  [restartedMain] [o.m.spring.mapper.ClassPathMapperScanner] - No MyBatis mapper was found in '[com.shop]' package. Please check your configuration.
2023-11-08 09:31:33.856 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-08 09:31:33.860 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-08 09:31:33.861 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-08 09:31:33.861 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-08 09:31:33.902 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-08 09:31:33.903 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 598 ms
2023-11-08 09:31:33.961 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: fd88b8f4-567d-416c-a85a-9e51e4a73402

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-08 09:31:34.007 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-08 09:31:34.096 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@64b15ab6, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2439bae7, org.springframework.security.web.context.SecurityContextPersistenceFilter@49187bfc, org.springframework.security.web.header.HeaderWriterFilter@3565a4d4, org.springframework.security.web.authentication.logout.LogoutFilter@6512bdcf, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@318415bc, org.springframework.security.web.session.ConcurrentSessionFilter@4c951168, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1324fb22, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3dedf0aa, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@56a639fd, org.springframework.security.web.session.SessionManagementFilter@6a7556aa, org.springframework.security.web.access.ExceptionTranslationFilter@17838420, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1e57b743]
2023-11-08 09:31:34.264 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-08 09:31:34.273 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-08 09:31:34.282 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-08 09:31:34.288 INFO  [restartedMain] [com.shop.ShopApplication] - Started ShopApplication in 1.277 seconds (JVM running for 1.705)
2023-11-08 09:31:35.993 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-08 09:31:35.994 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-08 09:31:35.994 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 0 ms
2023-11-08 09:35:41.558 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-08 09:35:41.560 INFO  [restartedMain] [com.shop.ShopApplication] - Starting ShopApplication using Java 17.0.7 on FULL8-006 with PID 4228 (D:\kuyejin\pro05\shop\build\classes\java\main started by db400tea in D:\kuyejin\pro05\shop)
2023-11-08 09:35:41.562 INFO  [restartedMain] [com.shop.ShopApplication] - No active profile set, falling back to 1 default profile: "default"
2023-11-08 09:35:41.766 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-08 09:35:41.766 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-08 09:35:42.218 WARN  [restartedMain] [o.m.spring.mapper.ClassPathMapperScanner] - No MyBatis mapper was found in '[com.shop]' package. Please check your configuration.
2023-11-08 09:35:42.437 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-08 09:35:42.441 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-08 09:35:42.442 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-08 09:35:42.442 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-08 09:35:42.483 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-08 09:35:42.483 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 717 ms
2023-11-08 09:35:42.543 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: 77d257d0-c506-4ff9-8143-d8c045148280

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-08 09:35:42.591 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
